"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer";"youtube"
"Sault";"5";"We are the sun";"2019";"FOREVER LIVING ORIGINALS";1720501592;1720501828;"https://music.apple.com/fr/album/we-are-the-sun/1460826525?i=1460827050&uo=4";"https://open.spotify.com/track/1HnnR8wNG4X1dBV5PzkrF9";"https://www.deezer.com/track/670509802";
"New Visionaries";"The sunshine";"The sunshine";"2024";"LOVEMONK";1720501827;1720502093;;"https://open.spotify.com/track/1szV6praHZggAWo22tuT1X";;
"Katerine";"8ème ciel";"Le soleil suffit";"2002";"BARCLAY";1720502092;1720502304;;;;
"Maria Bethania";"Brasil original/ 22 hits brésiliens";"Sol negro";"1979";"RCA";1720502303;1720502475;;;"https://www.deezer.com/track/6488005";
"Hard Meat";"Mark Pritchard : Feel the spirit";"Free wheel";"1970";"OPTIMUM ,";1720502473;1720502653;;;;
"Liquid Jane";"Blinding blue";"Blinding blue";"2023";"AUTOPRODUCTION";1720502649;1720502898;"https://music.apple.com/fr/album/blinding-blue/1691932073?i=1691932074&uo=4";"https://open.spotify.com/track/3kxwGXLCqU5dfbl5gIkyTa";"https://www.deezer.com/track/2322038825";
"Blanka";"Birds";"Higher levels (feat. Sara Lugo)";"2024";"NOWADAYS RECORDS";1720502896;1720503106;;;;
"Hot Chocolate";"Bof / The full monty";"You sexy thing";"1975";"RCA";1720503105;1720503346;"https://music.apple.com/fr/album/you-sexy-thing/693504603?i=693504632&uo=4";"https://open.spotify.com/track/714hERk9U1W8FMYkoC83CO";;
"The Frightnrs";"Always";"Profilin (version)";"2022";"DAPTONE RECORDS";1720503344;1720503553;;;"https://www.deezer.com/track/1694256257";
"Mathieu Boogaerts";"Super";"Ondule";"1995";"RADIO BIRDMAN";1720503549;1720503784;;;"https://www.deezer.com/track/1085714";
"Forest Law";"Zero";"Timbre (feat. Momoko Gill)";"2024";"BONGO JOE";1720503781;1720503991;;;;
"Figub Brazlevic & Parental";"Métro-bahn";"Le prince de paname";"2024";"KREKPEK";1720503990;1720504164;"https://music.apple.com/fr/album/le-prince-de-paname/1729485581?i=1729485868&uo=4";;;
"Janet Jackson";"The velvet rope";"Got 'til it's gone";"1997";"VIRGIN";1720504160;1720504402;;;;
"Dana Gillespie";"Weren't born a man";"All cut up on you";"1973";"MUNSTER RECORDS";1720504401;1720504666;;;"https://www.deezer.com/track/1685972737";
"Mink DeVille";"Le chat bleu";"Slow drain";"1980";"SECRET";1720504660;1720504870;;"https://open.spotify.com/track/1NPW8uYOSgQ0gGkjEl5psR";;
"Al Valdez";"Gozalo !/Bugalú tropical vol 1";"Guajira";"1967";"VAMPI SOUL";1720504867;1720505036;"https://music.apple.com/fr/album/guajira-al-valdez-version/1627335170?i=1627335620&uo=4";;;
"Charles Bradley";"Changes";"Things we do for love";"2016";"DUNHAM / DAPTONE RECORDS";1720505036;1720505244;;"https://open.spotify.com/track/6f3hzGasIjbHOjvwmylCze";"https://www.deezer.com/track/779502692";
"Brainstory";"Sounds good";"Hanging on";"2024";"BIG CROWN RECORDS";1720505239;1720505427;;"https://open.spotify.com/track/2gPWqzP2KTRlmFveBGb5qq";"https://www.deezer.com/track/2612751072";
"Petite-Vallee";"Petite-Vallée";"Ella";"2024";"NOUVEAU MONDE";1720505424;1720505652;"https://music.apple.com/fr/album/ella/1755607787?i=1755608556&uo=4";"https://open.spotify.com/track/5Bp7hxmsQR5UZM1blhk6vX";"https://www.deezer.com/track/2876483952";
"Nino Rota";"BOF / Plein soleil";"Via veneto";"1960";"EMRE";1720505649;1720505862;;;;
"Buddy Rich";"Home cookin' (infectious grooves steamed by Blue Note)";"The Beat Goes On";"1967";"BLUE NOTE";1720505861;1720506153;;;;
"Piers Faccini";"Shapes of the Fall";"Dunya";"2021";"NO FORMAT";1720506147;1720506414;;"https://open.spotify.com/track/4ZQUui1oNkFc1jLeEGGVFY";;
"Staatskapelle De Dresde";"Max Reger : Variations et fugue sur un theme de Mozart op 132 / Poemes musicaux d'apres arnold bocklin op 128";"Variations et fugue sur un theme de Mozart op 132 pour orchestre d'apres la sonate en La Maj K 331 : Variation VII (andante grazioso)";"1994";"";1720506413;1720506566;;;;
"Jeanne Added";"By your side";"Tree song";"2022";"NAIVE";1720506563;1720506858;;"https://open.spotify.com/track/4sLYj6HoRE79HWTie1ljqx";"https://www.deezer.com/track/1839640677";
"Madonna";"The immaculate collection";"Holiday";"1983";"SIRE";1720506857;1720507098;"https://music.apple.com/fr/album/holiday/329519270?i=329519302&uo=4";"https://open.spotify.com/track/3ibAzRj9JnowdoLkyllk3n";;
"Junius Meyvant";"Across the borders";"Holidays";"2019";"RECORD";1720507087;1720507288;;"https://open.spotify.com/track/62ZZAFwn8xRFs7xlCXIScP";;
"Makoto Kubota & The Sunset Gang";"Hawaii Champroo";"Steel Guitar Rag";"1975";"WEWANTSOUNDS";1720507286;1720507481;;;;
"Johnny Cash";"Lonesome in black";"Blue train";"1962";"METRO";1720507479;1720507597;;"https://open.spotify.com/track/0N1Uyr4tMXur4URiAcusfw";"https://www.deezer.com/track/62931093";
"Elysian Fields";"What the thunder said";"First last wishes";"2024";"OJET RECORDS";1720507591;1720507801;;"https://open.spotify.com/track/5SLwWN6Le8dc4TOJc4ssPw";;
"Mild High Club";"Skiptracing";"Tesselation";"2016";"STONES THROW";1720507798;1720507951;;"https://open.spotify.com/track/3BIzHNxAQbRTY4LCp1oMR1";;
"Soul Village";"Secret love 3 (not a secret anymore)";"Everybody loves the sunshine";"2006";"SONAR KOLLEK";1720507949;1720508010;;;;
"Black Uhuru";"Reggae Anthology : The Channel One Story Chapter Two";"Sun is shining";"1977";"VP RECORDS";1720508008;1720508192;"https://music.apple.com/fr/album/sun-is-shining/76972917?i=76972667&uo=4";;;
"Micky Denne";"Too slow to disco / Vol. 1";"Let's put our love back together";"1978";"HOW DO YOU ARE";1720508190;1720508405;;;;
"Toquinho";"Vinicius de Moraes en La Fusa";"Berimbau / Consolaçao";"1971";"Trova";1720508400;1720508556;;;;
"Saib";"Unwind";"Suave";"2022";"JAKARTA RECORDS";1720508555;1720508707;;"https://open.spotify.com/track/3x8E15p42Zg1dHi8gaa2dk";;
"Ezra Collective";"God gave me feet for dancing (feat. Yazmin Lacey)";"God gave me feet for dancing (feat. Yazmin Lacey)";"2024";"PARTISAN RECORDS";1720508705;1720508945;;"https://open.spotify.com/track/3t5jf0Qgk9oJU6kOOHU7cZ";;
"Nick Waterhouse";"Promenade blue";"Very blue";"2021";"INNOVATIVE LEISURE";1720508944;1720509159;;"https://open.spotify.com/track/6FWC0CrIAs7bZDOPTS8IRr";;
"Buddy Holly And The Crickets";"Rockabilly madness";"It's so easy";"1958";"UNION SQUARE MUSIC";1720509156;1720509285;;;"https://www.deezer.com/track/871646332";
"Soyuz";"II";"Motive II";"2019";"MR BONGO";1720509284;1720509383;;;;
"Alexandre Delano";"Les radios françaises";"Les radios françaises";"2024";"BLEU NUIT";1720509377;1720509581;;"https://open.spotify.com/track/798gpJMJlfEr6m4WxilRQu";;
"Buggles";"The age of plastic";"Video killed the radio star";"1980";"ISLAND";1720509575;1720509829;;;;
"Adrian Younge";"Something about april II";"Sittin by the radio";"2015";"LINEAR LABS";1720509822;1720509948;;;;
"Gary Demichele And Band";"Bof / The imposters";"Johnny opens doors and volti radio";"1998";"RCA";1720509948;1720510102;;;;
"Majella Cullagh";"Bravura diva";"Amelia : Se de' miei palpiti del mio dolore (Acte I) Cabalette Amelia et Marta";"2005";"OPERA RARA";1720510103;1720510245;;;;
"Cleo Sol";"Heaven";"Self";"2023";"FOREVER LIVING ORIGINALS";1720510239;1720510435;"https://music.apple.com/fr/album/self/1706762000?i=1706762001&uo=4";"https://open.spotify.com/track/0J9uaeOd7GZi9MTybtqAD4";;
"Blundetto";"Stand alone";"Stand alone";"2024";"LES RYTHMES RUBAN";1720510425;1720510580;;"https://open.spotify.com/track/7oGZLyfMkUFp2rjJO3pqRN";;
"Duke Of Iron";"90° degrees of shade : Hot jump-up island sounds from the Caribbean";"Bambouche";"1957";"SOUL JAZZ RECORDS";1720510577;1720510779;;;"https://www.deezer.com/track/11731432";
"Xavier Cugat & His Orchestra";"Continental hits";"Never on sunday";"1962";"MERCURY";1720510775;1720510913;;;;
"United Future Organization";"3rd perspective";"Spy's spice (mon espionne)";"1996";"MERCURY";1720510910;1720511201;;;;
"Lulu";"Bof James Bond / 13 original themes";"The man with the golden gun";"1974";"DANJAQ";1720511201;1720511353;;;;
"The Fugitive Kind";"Stone age";"A different man";"2009";"MODULOR";1720511352;1720511517;;;;
"The Luvmenauts";"Ephemera";"Riff-a-palooza";"2024";"DO RIGHT MUSIC";1720511515;1720511699;"https://music.apple.com/fr/album/riff-a-palooza/1735916046?i=1735916056&uo=4";;"https://www.deezer.com/track/2708032282";
"Hiatus Kaiyote";"Love heart cheat code";"Dimitri";"2024";"BRAINFEEDER";1720511698;1720511964;"https://music.apple.com/fr/album/dimitri/1733341271?i=1733341435&uo=4";"https://open.spotify.com/track/1a4uzwj1AaLhwWN8rUQxjg";"https://www.deezer.com/track/2725361411";
"The White Stripes";"White blood cells";"I'm finding it harder to be a gentlemen";"2001";"DELABEL";1720511963;1720512136;;;;
"Led Zeppelin";"Led Zeppelin II (Edition deluxe)";"Bring It On Home";"1969";"ATLANTIC";1720512135;1720512394;"https://music.apple.com/fr/album/bring-it-on-home/580708374?i=580708479&uo=4";;;
"Jerry Reed";"Jerry Reed explores guitar country";"Bluegrass (with guts)";"1973";"RCA VICTOR RECORDS LABEL NASHVILLE";1720512393;1720512502;;;;
"Billy Ze Kick & Les Gamins En Folie";"Verdure & libido";"Round up";"2001";"PUDDING PRODUCTIONS";1720512501;1720512696;;;;
"Thes One And J-Live";"Impeach the precedent";"Give it up";"2005";"KAJMERE";1720512686;1720513034;;;;
"Susana Baca";"Palabras urgentes";"Negra del alma";"2021";"REAL WORLD";1720513021;1720513235;;"https://open.spotify.com/track/1cnqL0qRlCyXYoYTeOg39L";"https://www.deezer.com/track/2012275257";
"Lancine Kouyate/ David Neerman";"Kangaba";"Djanfa Magni";"2008";"NOF";1720513230;1720513459;;;;
"Billie Holiday";"Lady sings the blues";"Speak low";"1956";"ENTERTAINERS";1720513458;1720513721;;;"https://www.deezer.com/track/6879858";
"Nancy Sinatra";"Start walkin' 1965-1976";"Kind of a woman";"1972";"BOOTS ENTERPRISES INC.";1720513718;1720513898;;"https://open.spotify.com/track/3815rXEMXLIBc5h8TdQVyJ";;
"Shana Cleveland";"Manzanita";"Babe";"2023";"HARDLY ART RECORDS";1720513889;1720514044;;"https://open.spotify.com/track/47TMZkIeF2Hb3ERvHHCSXL";;
"Fenwick Smith";"Philippe Gaubert : Intégrale de l'oeuvre pour flûte traversière / Vol.3";"6 quintettes op 13 : Quintette en Mi Maj op 13 n°5 G 275 : Menuet - pour 2 violons alto et 2 violoncelles / réduction pour flûte tranversière et piano";"2006";"NAXOS";1720514039;1720514182;;;;
"Susumu Yokota";"Symbol";"Traveler in the wonderland";"2005";"LO RECORDING";1720514177;1720514435;;;"https://www.deezer.com/track/1664113992";
"Menelik";"Qlassiks vol. 1";"20 ans";"2017";"KRMA PROD";1720514435;1720514665;;"https://open.spotify.com/track/6k78MeptPPE343gT08kYJU";"https://www.deezer.com/track/414041732";
"Ghost Funk Orchestra";"A trip to the moon";"Nova";"2024";"KARMA CHIEF RECORDS";1720514664;1720514840;;"https://open.spotify.com/track/2kfXAUvH5g5w7oAik3VJBa";;
"Thomas Naim";"Sounds of Jimi";"Purple haze";"2020";"ROOTLESS BLUES";1720514840;1720515092;;"https://open.spotify.com/track/4c9zXi8S9mvtt9hGGHLDHl";;
"Jimi Hendrix";"Smash hits";"Foxy lady";"1968";"POLYDOR";1720515090;1720515282;;;;
"Jo Jo Bennett & The Fugitives";"Reggae rarities box set";"The lecture";"2004";"TROJAN";1720515280;1720515449;;;;
"Emilia Sisco And Cold Diamond & Mink";"Lemon & lime sours";"Lemon n Lime Sours";"2024";"TIMMION RECORDS";1720515444;1720515654;;;;
"Sophie Alour";"Joy";"Hydrate et adoucit les moeurs";"2020";"MUSIC FROM SOURCE";1720515650;1720515816;;"https://open.spotify.com/track/5ZMRGgJ8qFHcBYjnNXG5NI";;
"Andree Turcy";"Succès & raretés";"Parler pointu";"1932";"CHANSOPHONE";1720515814;1720515990;;;;
"Jose James";"No beginning no end";"It's all over your body";"2013";"BLUE NOTE";1720515989;1720516311;;;"https://www.deezer.com/track/63226617";
"Bamboo Orchestra De Marseille";"Take";"Artifice & Aurore";"1995";"STUPEUR & TR";1720516301;1720516634;;;;
"Cat Power";"The greatest";"Living proof";"2006";"MATADOR";1720516631;1720516816;"https://music.apple.com/fr/album/living-proof/1589276073?i=1589276282&uo=4";"https://open.spotify.com/track/2PMz6PrSrExG4eKoxZwFE2";"https://www.deezer.com/track/945524";
"Ruben Paz & MGE (Marseille Groove Ensemble)";"Salaam marruecos";"Salaam marruecos";"2020";"RUBEN PAZ";1720516812;1720517027;;;;
"Lonnie Smith";"Latino connection";"Hola muneca";"1974";"IRMA";1720517024;1720517195;;;;
"Arthur Conley";"Shake, rattle & roll";"Ha! Ha! Ha!";"1967";"RHINO ATLANTIC";1720517193;1720517344;;"https://open.spotify.com/track/1FQzdNfbDQcjuxsgWw7lKB";;
"Bob Dylan";"No direction home: The soundtrack / The bootleg series vol.7";"It takes a lot to laugh, it takes a train to cry (alternate take)";"1967";"COLUMBIA";1720517341;1720517554;;;;
"Aaron Frazer";"Into The Blue";"Payback";"2024";"DEAD OCEANS";1720517550;1720517731;"https://music.apple.com/fr/album/payback/1735994394?i=1735994406&uo=4";"https://open.spotify.com/track/3eqdk5oa3GUT5KkEz3SeBm";;
"The Olympians";"The Olympians";"Saturn";"2016";"DAPTONE RECORDS";1720517730;1720517945;;"https://open.spotify.com/track/2WBAMsMuWEkQaO35GLAMyJ";"https://www.deezer.com/track/807964392";
"Edson Frederico";"1975";"Ginga, gira, girê";"1975";"SUNSET ENTRETENIMENTO";1720517940;1720518091;;;"https://www.deezer.com/track/1650758252";
"Antoine Henaut";"Par défaut";"Dis";"2019";"30 FEVRIER";1720518088;1720518307;;;"https://www.deezer.com/track/786593562";
"Kings Of Convenience";"Riot on an empty street";"Know how";"2004";"SOURCE";1720518299;1720518532;;"https://open.spotify.com/track/6yIyrlTO06MAWqzSAEfjMh";;
"John Williams";"Bof / La tour infernale";"Something for Susan";"1974";"PLAY TIME";1720518529;1720518689;;;;
"The Carpenters";"Close to you";"Close to you";"1970";"A&M RECORDS";1720518686;1720518954;;;;
"Antoine Sahler";"Le hasard";"Gagner ton sourire";"2024";"LE FURIEUX MUSIC";1720518948;1720519123;;"https://open.spotify.com/track/2t1SNR0pS4SIPXno7QNaEb";;
"Tadd Dameron";"The complete Blue Note and Capitol recordings of Fats Navarro and Tadd Dameron";"Casbah";"1949";"BLUE NOTE";1720519122;1720519300;;;;
"Boco";"Running the mardi gras b/w Smile";"Running the mardi gras";"2016";"BIG CROWN RECORDS";1720519298;1720519500;;"https://open.spotify.com/track/2BKFcrv5LR4vzwRWT9AVMM";;
"The Shadows";"The Backbeat of Rock and Roll";"Apache";"2012";"FAMOUS FLAMES RECORDS";1720519495;1720519668;"https://music.apple.com/fr/album/apache/525574082?i=525574359&uo=4";"https://open.spotify.com/track/0tZ248QbMPp627FV7r0kWz";"https://www.deezer.com/track/3093507";
"Hawaiian Pistoleros";"Something strange";"Mystery train";"2023";"COCONUT ISLAND / MAAULA RECORDS";1720519664;1720519893;;"https://open.spotify.com/track/4oprXt5zaLknhqA8isPX61";;
"Stevie Wonder";"Songs in the key of life";"I wish";"1976";"MOTOWN";1720519890;1720520139;;"https://open.spotify.com/track/687YZan9Gol1UVvbpUSO6Y";;
"Vulfpeck";"The joy of music / The job of real estate";"3 on E (Feat. Antwaun Stanley)";"2020";"VULF RECORDS";1720520135;1720520313;;;;
"Kubix";"Guitar chant";"Song for Abi";"2020";"ATTIK PRODUCTIONS";1720520311;1720520561;;"https://open.spotify.com/track/5TAodWbCitEtfNmq0FzFXE";;
"Inna De Yard";"Family affair";"Truth & rights";"2023";"CHAPTER TWO";1720520559;1720520778;;"https://open.spotify.com/track/5en0S7idxC20Y66DjxPhRk";"https://www.deezer.com/track/2351925845";
"Alain Souchon";"Alain Souchon (Best of)";"On s'aime pas";"1980";"RCA";1720520763;1720521021;;;;
"Cassandra Jenkins";"My light, my destroyer";"Petco";"2024";"DEAD OCEANS";1720521010;1720521193;"https://music.apple.com/fr/album/petco/1738308923?i=1738309523&uo=4";"https://open.spotify.com/track/6CovIpwJhaHiu5vDFWGQAE";;
"Maxence Cyrin";"Novo piano";"Where is my mind";"2010";"KWAIDAN";1720521191;1720521351;;"https://open.spotify.com/track/4jNQkWhuzqrbqQuqanFFJ6";;
"Barbara";"Barbara singt Barbara in deutscher Spräche";"Sag wann bist du bei mir (dis quand reviendras-tu)";"1998";"MERCURY";1720521347;1720521551;;;;
"17 Hippies";"Chantent en francais";"El Dorado";"2013";"BUDA MUSIQUE";1720521551;1720521774;;;;
"North Mississippi Allstars";"Set sail";"Set sail part I (feat. Lamar Williams Jr.)";"2022";"NEW WEST RECORDS";1720521769;1720522066;;;;
"Ben Harper";"Winter is for lovers";"Joshua tree";"2020";"ANTI";1720522064;1720522214;;"https://open.spotify.com/track/0hSLJZ2cj3XbAfrbm1FGRp";"https://www.deezer.com/track/1120667002";
"Ludwig Van Beethoven";"Beethoven / Symphonies / Integrale / Enregistrements de 1991 a 1993 / Davis";"Symphonie nº9 en ré min op 125 : Alla marcia. Allegro vivace assai";"";"PHILIPS";1720522212;1720522491;;;;
"Swingle Singers";"Les romantiques";"Allegro";"1967";"PHILIPS";1720522489;1720522641;;;;
"Klazz Brothers & Cuba Percussion";"Beethoven meets Cuba";"Mondschein Sonata III";"2019";"SONY";1720522640;1720522844;;;;
"Orchestre Sinfonietta De Rome";"BOF / Il postino (le facteur)";"In bicicletta";"1994";"CAM";1720522843;1720522990;;;;
"Bertrand Belin";"Les 50 ans de Saravah";"La bicyclette";"2016";"Saravah";1720522987;1720523184;"https://music.apple.com/fr/album/la-bicyclette/1739666685?i=1739666991&uo=4";"https://open.spotify.com/track/0uJgQQCJbU7GapFeecm9TJ";;
"Vampire Weekend";"Modern Vampires of the city";"Obvious Bicycle";"2013";"XL RECORDINGS";1720523183;1720523434;;"https://open.spotify.com/track/3ri4y4r1BFc9YiPNgFXeGW";;
"Snowpoet";"Wait for me";"The wheel";"2021";"EDITION";1720523434;1720523742;;"https://open.spotify.com/track/50QKMwjzJ0q7ZKu6jOL8fe";"https://www.deezer.com/track/1177514962";
"Milan Kymlicka";"Miles Away one";"It’s over";"1974";"MILES AWAY RECORDS";1720523740;1720523963;;;;
"Tim Maia";"World psychedelic classic 4 : Nobody can live forever : The existential soul of Tim Maia";"Ela partiu";"1976";"LUAKA BOP";1720523957;1720524209;;;"https://www.deezer.com/track/71555685";
"Pablo Moses";"Pave the way + Dubs";"Sister";"1981";"ON THE CORNER";1720524204;1720524498;;"https://open.spotify.com/track/14vMLfudfWoj46sDQ9KQzy";;
"Monty Alexander";"Harlem-Kingston express / Vol. 2 The river rolls on";"What's going on (wa'a gwan)";"2014";"MOTEMA";1720524493;1720524796;;;;
"Benjamin Biolay";"La superbe";"Tu es mon amour";"2010";"NAIVE";1720524793;1720524961;;"https://open.spotify.com/track/34REDaU6BqoG4YfuT7mvxX";;
"Eels";"Blinking lights";"Blinking lights (for me)";"2005";"VAGRANT RECORDS";1720524953;1720525069;;"https://open.spotify.com/track/2uNZSqnOg41y055uqNbFkN";"https://www.deezer.com/track/137283992";
"Andreas Scholl";"Chansons anglaises et pieces pour luth du xviieme siecle";"Behold a Wonder here";"1996";"";1720525068;1720525247;;"https://open.spotify.com/track/2s1loKnO86bnvr8q3VWCKD";;
"Anoushka Shankar";"Chapter I forever, for now";"Sleeping flowers (awaken every spring)";"2023";"LEITER";1720525244;1720525477;;"https://open.spotify.com/track/0hIi4VqejSPDbrCPtycsAU";;
"Joni Mitchell";"Blue";"All I want";"1971";"REPRISE";1720525475;1720525687;"https://music.apple.com/fr/album/all-i-want/887497?i=887462&uo=4";"https://open.spotify.com/track/7jeSFewaQLq8t2x8OZFQxZ";;
"Dina Ogon";"Orion";"Håll avstånd";"2024";"PLAYGROUND MUSIC SCANDINAVIA";1720525685;1720525853;"https://music.apple.com/fr/album/h%C3%A5ll-avst%C3%A5nd/1710375908?i=1710375915&uo=4";"https://open.spotify.com/track/6oLPaYkAJ8oetdtBNuklZE";;
"Yannis & The Yaw";"Lagos, Paris, London";"Under the strikes (feat. Tony Allen)";"2024";"TRANSGRESSIVE";1720525852;1720526120;"https://music.apple.com/fr/album/under-the-strikes-feat-tony-allen/1734645730?i=1734646547&uo=4";;;
"Chocho Cannelle";"Libre à l'intérieur";"Libre à l'intérieur";"2022";"AUTOPRODUCTION";1720526112;1720526467;;;"https://www.deezer.com/track/1989378117";
"Talk Talk";"The colour of spring (remastered version)";"Give it up (remastered version)";"1986";"PARLOPHONE";1720526465;1720526780;;;;
"Alain Bashung";"Fantaisie militaire";"Aucun express";"1998";"BARCLAY";1720526758;1720527003;;"https://open.spotify.com/track/1yLHQsmCvZqo4Xej3Sx2Bo";;
"Giorgio Moroder";"Bof / Midnight express";"Midnight express : (Theme from) midnight express";"1978";"CASABLANCA";1720527001;1720527277;;;;
"Beni Life";"Ritmo fantasía : balearic spanish synth-pop, boogie and house (1982-1992)";"Amor en el cielo";"1987";"SOUNDWAY RECORDS";1720527270;1720527584;;;;
"Eddie Chacon";"Sundown";"Sundown";"2023";"STONES THROW RECORDS";1720527577;1720527864;;"https://open.spotify.com/track/3CGv4it1VeiRX7OaCjBmhW";;
"Beats R Us Vs Jay Q";"Compilation / Mother tongues";"Sextramental";"2001";"LABEL INCONNU";1720527862;1720528109;;;;
"Clairo";"Sexy to someone";"Sexy to someone";"2024";"CLAIRO RECORDS";1720528105;1720528312;;"https://open.spotify.com/track/2Nq4SFbvYYZa8AF7lD7CWU";"https://www.deezer.com/track/2759124471";
"Rosemary Martins";"Disco reggae vol.3";"Love to love you baby";"2017";"STIX RECORDS";1720528309;1720528640;;"https://open.spotify.com/track/2yxYV1nUOVdWhkaJ06Eftm";;
"John Zorn";"The dreamers";"Now mow";"2008";"TZADIK";1720528637;1720528817;;;;
"Juniore";"Le silence";"Le silence";"2024";"LE PHONOGRAPHE";1720528817;1720529022;"https://music.apple.com/fr/album/le-silence/1736476413?i=1736476419&uo=4";"https://open.spotify.com/track/2HxU432YufOpu8qaJIed2P";;
"Ensemble Agave";"American originals";"Taedet animam meam";"2021";"ACIS";1720529019;1720529338;;;;
"Bela Fleck";"Throw down your heart : the complete africa sessions";"Throw Down Your Heart";"2009";"CRAFT RECORDINGS";1720529337;1720529645;;"https://open.spotify.com/track/0wFKMeeHjaIJfHyvjn9P7q";"https://www.deezer.com/track/921944262";
"Leyla McCalla";"A day for the hunter, a day for the prey";"Fey-O";"2016";"JAZZ VILLAGE / HARMONIA MUNDI";1720529644;1720529835;"https://music.apple.com/fr/album/fey-o/1089957120?i=1089959125&uo=4";"https://open.spotify.com/track/7s93eLqQBE5zYbzQIAWP54";;
"Dr. John";"Bof / 20 dates";"I love it at the top";"1999";"N2K ENCODED";1720529835;1720529912;;;;
"Mederic Collignon & Le Jus De Bocse";"A la recherche du roi frippé";"River man";"2012";"JUST LOOKING";1720529909;1720530177;;;;
"Philippe B";"Variations fantômes";"Le tombeau de Nick Drake";"2011";"BONSOUND";1720530176;1720530275;;"https://open.spotify.com/track/64SlQvTyisOWkFFU1AaGA1";;
"Oumou Sangare";"Africanesque";"Sabu";"2000";"WORLD CIRCUI";1720530269;1720530558;;;"https://www.deezer.com/track/704050432";
"Bosq & Kaleta";"No be today";"Robojiyan";"2024";"BACALAO";1720530552;1720530817;"https://music.apple.com/fr/album/robojiyan/1745376204?i=1745376217&uo=4";;;
"James Brown";"There it is";"Never can say goodbye";"1972";"POLYDOR";1720530818;1720531003;"https://music.apple.com/fr/album/never-can-say-goodbye/1463243932?i=1463244302&uo=4";"https://open.spotify.com/track/4IqqvqtvhTEhM869Pe3zsZ";"https://www.deezer.com/track/682077012";
"Erick Cosaque";"FIP sacré français !";"Guadeloupe, île de mes amours";"1978";"WAGRAM MUSIC";1720530997;1720531212;;;;
"Charlie Parker";"Bird The Savoy recordings master tapes";"Parker`s mood";"1948";"SAVOY";1720531211;1720531392;;;;
"Anne Sofie Von Otter";"Jean Sibelius : Mélodies";"Lenzgesang op 50 n°1 - pour mezzo-soprano et piano";"1994";"BIS";1720531393;1720531541;;;;
"Nina Hagen";"Irgendwo auf der welt";"Yes, sir";"2006";"ISLAND";1720531535;1720531715;;;;
"The Wirtschaftswunder";"The Wirtschaftswunder";"Madame x";"1982";"TAPETE RECORDS";1720531716;1720531857;"https://music.apple.com/fr/album/madame-x/1682028413?i=1682028634&uo=4";"https://open.spotify.com/track/5LOZhmIvEf0MuGX48F9hIK";;
"Deutsch Amerikanische Freundschaft (daf)";"Gold und liebe";"Liebe auf den ersten Blick";"1981";"VIRGIN";1720531856;1720532097;;;;
"Lukasz";"Blasteed : pursuit eudaemoniac";"Blasteed";"2024";"SLEEP WALKING";1720532091;1720532274;;"https://open.spotify.com/track/3EuR9myZIQ893rE2axSbIf";;
"Kim Giani";"Aba gama";"Lola can tease you";"2023";"Z&ZOE RECORD";1720532268;1720532453;;;;
"Poni Hoax";"Down on serpent street";"Down on serpent street (radio édite)";"2013";"PAN EUROPEAN";1720532452;1720532662;;;;
"Lee Fields & The Expressions";"It rains love";"Love is the answer";"2019";"BIG CROWN RECORDS / DIFFER- ANT";1720532656;1720532876;;"https://open.spotify.com/track/34ciLyElFpZJLbmXo4hHqG";"https://www.deezer.com/track/638267262";
"Al Green";"I'm Still in love with you";"I'm Glad You're Mine";"1972";"Hi Records";1720532870;1720533043;;;"https://www.deezer.com/track/136370898";
"Nicolas Godin";"BOF / Fire of love";"Fire of love : Honeymoon";"2023";"HOLLYWOOD RECORDS";1720533037;1720533197;;;;
"Merle Haggard";"K-Rose";"Always wanting you";"1975";"INRS";1720533191;1720533381;;;;
"Crosby Stills And Nash";"Crosby, Stills & Nash";"Helplessly hoping";"1969";"ATLANTIC";1720533375;1720533537;;;;
"Lisa Leblanc";"Lisa Leblanc";"Kraft dinner";"2012";"BONSOUND RECORDS";1720533531;1720533722;"https://music.apple.com/fr/album/kraft-dinner/1332140286?i=1332140718&uo=4";"https://open.spotify.com/track/75tmUxexYj2WgMpCdBtdT0";;
"Corail & Vanille";"Tu me vois comme je suis";"Les sons qui nous bercent";"2024";"BONBONBON";1720533720;1720533892;;;;
"Ron Carter";"Jazz & bossa";"Obrigado";"2008";"BLUE NOTE";1720533886;1720534081;;;;
"Eko Afrobeat";"Èkó Afrobeat";"Macô";"2017";"EKO AFROBEAT";1720534080;1720534317;"https://music.apple.com/fr/album/mac%C3%B4/1197031050?i=1197031115&uo=4";"https://open.spotify.com/track/5145i4YJuD8r2lj2wJFobm";"https://www.deezer.com/track/143244548";
"Pasteur Lappe";"Man pass man (Version Originale)";"Na real sekele fo' ya";"1979";"AFRICA SEVEN";1720534316;1720534695;;"https://open.spotify.com/track/61CV0JyrE4BbyvPrsrgFB6";;
"The Whispers";"The best of";"My girl";"1979";"CASTLE COMMUNICATIONS";1720534689;1720534904;"https://music.apple.com/fr/album/my-girl/1590817667?i=1590817669&uo=4";;"https://www.deezer.com/track/143040664";
