"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"spotify";"deezer";"youtube"
"Etta Baker";"Railroad Bill";"Careless love";"1999";"MUSIC & MAKER";1718797730;1718797936;"https://music.apple.com/fr/album/careless-love/5353154?i=5353122&uo=4";"https://open.spotify.com/track/5pgEs09E9xGReUTvBFDnqp";"https://www.deezer.com/track/1649756282";
"Nat King Cole";"The quintessence / New York - Holywood 1944-1946";"You call it madness (but I call It love)";"1946";"FREMEAUX ET ASSOCIES";1718797930;1718798112;;;;
"Fiona Apple";"BOF / Pleasantville";"Across the universe";"1998";"WORK";1718798112;1718798415;;"https://open.spotify.com/track/6ZQgooEk8PvsLxedYaT6Oa";;
"Marie Fabi";"Dvorak";"Sonatine en Sol Maj op 100 B 183 : Larghetto - arrangement pour vibraphone et piano";"2009";"DISQUES XXI-21 RECORDS";1718798415;1718798653;;;;
"Ryuichi Sakamoto";"Chasm";"Undercooled";"2003";"KAB AMERICA";1718798650;1718798920;;;;
"Crumb";"Amama";"From outside a window sill";"2024";"CRUMB RECORDS";1718798919;1718799073;"https://music.apple.com/fr/album/from-outside-a-window-sill/1732581971?i=1732582369&uo=4";"https://open.spotify.com/track/5zgC2gUyZxRZiAnUkFpbx7";"https://www.deezer.com/track/2674605602";
"Tony Allen";"Jazz is dead / Vol. 18";"Lagos";"2023";"JAZZ IS DEAD";1718799070;1718799252;;"https://open.spotify.com/track/2dGWdZC0ZT6R0zhBCLPvNA";;
"Sebastien Tellier";"L' adulte";"L' adulte";"2014";"BARCLAY";1718799247;1718799447;;;;
"Le Groupe Apollo";"BOF TV / Les mystérieuses cités d'or (série)";"Les mystérieuses cités d'or : Les cités d'or";"1982";"WAGRAM MUSIC";1718799445;1718799575;;;;
"The Smashing Pumpkins";"Mellon collie and the infinite sadness - Dawn to dusk / Vol.1";"Galapogos";"1995";"VIRGIN";1718799576;1718799861;"https://music.apple.com/fr/album/galapogos/721224313?i=721224484&uo=4";;;
"Yann Kornowicz";"Videoclub II";"Detective opening";"2024";"BEATSQUEEZE RECORDS";1718799857;1718800034;;;;
"Madvillain";"Madvillainy";"Great day";"2004";"STONES THROW RECORDS";1718800028;1718800165;"https://music.apple.com/fr/album/great-day/41655332?i=41655327&uo=4";"https://open.spotify.com/track/2teH8BAM9q2oSmBre5hiQM";;
"Gil Scott Heron & Makaya Mac Craven";"We' re new again (a reimagining by Makaya Mac Craven)";"New york is killing me";"2020";"XL RECORDINGS LTD";1718800165;1718800480;;;;
"Anoushka Shankar";"Traces of you";"Fathers";"2013";"DEUTSCHE GRAMMOPHON";1718800477;1718800625;"https://music.apple.com/fr/album/fathers/1440744261?i=1440744280&uo=4";"https://open.spotify.com/track/53szT0Dcpwjbpnqsxjm56T";"https://www.deezer.com/track/70624666";
"Cocorosie";"Elevator angels";"Terrible angels";"2024";"AUTOPRODUCTION";1718800623;1718800880;"https://music.apple.com/fr/album/terrible-angels/1732115174?i=1732115175&uo=4";"https://open.spotify.com/track/07judX156wAzb0Xsrg0AJz";;
"David Bowie";"Hunky dory";"Life on Mars?";"1971";"EMI";1718800879;1718801105;;;;
"Pascal Comelade";"Metode de rocanrol";"Com un rossinyol amb mal de queixal";"2007";"BECAUSE";1718801103;1718801286;;"https://open.spotify.com/track/45tKOe1IUyZ5HrSXJyo8yY";"https://www.deezer.com/track/11009316";
"Ronnie Walker";"Someday";"Really really love you";"1967";"PHILLY ARCHIVES";1718801283;1718801459;;;;
"Moses Sumney";"grae : part 1";"Cut Me";"2020";"JAGJAGUWAR";1718801458;1718801708;;"https://open.spotify.com/track/1A2BT8JYVRjsKdswwvWXG6";;
"Beak";">>>>";"Bloody miles";"2024";"INVADA RECORDS";1718801704;1718802035;;;;
"Damaged Bug";"Cold hot plumbs";"Very";"2015";"CASTLE FACE";1718802035;1718802243;;"https://open.spotify.com/track/04IIqXECxHiqZyLPqmW3pI";;
"James Moody";"Loose & juicy";"You follow me";"1978";"VANGUARD RECORDS";1718802241;1718802609;;;;
"James Brown";"Say it loud - i'm black and i'm proud";"Say it loud - I'm black and i'm proud";"1968";"POLYDOR";1718802607;1718802893;;;;
"Warpaint";"Common blue";"Common blue";"2024";"ROUGH TRADE RECORDS";1718802892;1718803123;;"https://open.spotify.com/track/4ywML3rFjamKeKg1GE689X";"https://www.deezer.com/track/2631540272";
"Lau Ro";"Cabana";"Metamorfose";"2024";"FAR OUT RECORDS";1718803119;1718803326;;"https://open.spotify.com/track/4AceLXyYR162UTgyrNiet8";;
"John Coltrane & Johnny Hartman";"John Coltrane & Johnny Hartman";"My one and only love";"1963";"IMPULSE";1718803146;1718803148;;;;
"Marine Quemere";"Bande annonce";"Bande annonce";"2024";"KWAIDAN";1718803163;1718803765;;"https://open.spotify.com/track/3LzDVM9VIu8EjyimQcrENP";;
"John Barry";"The best of john barry - themeology";"The persuaders theme (Amicalement Votre)";"1972";"COLOMBIA";1718803168;1718803170;;;;
"Jonathan Jeremiah";"Horsepower for the streets";"The rope";"2022";"PIAS";1718803889;1718804064;"https://music.apple.com/fr/album/the-rope/1618832838?i=1618833164&uo=4";;"https://www.deezer.com/track/2194277337";
"Choeur De La Radio De Leipzig";"Carmina burana (intégrale)";"Carmina burana : O fortuna";"2012";"SONY";1718804058;1718804198;;;;
"Rob";"Ghana soundz: Afro-beat,funk & fusion in 1970's Ghana";"Make it fast, make it slow";"1978";"SOUNDWAY REC";1718804197;1718804520;;;;
"Adi Oasis";"Lotus glow (instrumentals)";"Sidonie";"2023";"ADI OASIS";1718804516;1718804712;;"https://open.spotify.com/track/0CARDWgulJdJvDFlbpryvw";;
"Cesar Precio";"Solitude mon amour";"Solitude mon amour";"2024";"AUTOPRODUCTION";1718804712;1718805001;;;;
"Andra Day";"BOF / The United States vs. Billie Holiday";"Solitude";"2021";"WARNER RECORDS";1718804999;1718805179;;;;
"Gorillaz";"Demon days";"All alone";"2005";"EMI";1718805178;1718805388;;"https://open.spotify.com/track/76Ug1q4l6rGwJ2ubV5wh3X";;
"Coco Bryce";"City pop";"Running away towards me";"2024";"MYOR MUSIC";1718805386;1718805660;"https://music.apple.com/fr/album/running-away-towards-me/1752955039?i=1752955046&uo=4";"https://open.spotify.com/track/0S2frGeFwvauq622gw0Aj5";;
"Creedence Clearwater Revival";"Bayou country";"Born on the bayou";"1969";"FANTASY";1718805655;1718805966;"https://music.apple.com/fr/album/born-on-the-bayou/1440925821?i=1440926253&uo=4";"https://open.spotify.com/track/587bVBCHYW5Q2VNRLig4AS";;
"Yvonne Elliman";"Food of love";"I don't know how to love him blues";"1973";"CHERRY RED RECORDS";1718805962;1718806133;"https://music.apple.com/fr/album/i-dont-know-how-to-love-him-blues/1595574233?i=1595574850&uo=4";"https://open.spotify.com/track/26KuqXRXhtygwoHY6KbkTs";;
"Nas";"BOF / Un Prophète";"Bridging the gap";"2004";"NAIVE RECORD";1718806128;1718806364;;;;
"Vin's Da Cuero";"No more words vol.2";"Gorilla";"2024";"TWENTYONEARTS";1718806363;1718806588;"https://music.apple.com/fr/album/gorilla/1737468143?i=1737468145&uo=4";"https://open.spotify.com/track/4FbqI6otWauVALjwFOrdQd";"https://www.deezer.com/track/2723916982";
"The Headhunters";"The godfathers of acid jazz";"God make me funky";"1975";"ARIOLA";1718806588;1718806895;;"https://open.spotify.com/track/1Hd1LiHrVX7lWEXiZZQZgY";;
"Cortex";"Inedit '79";"Emily";"1979";"UNDERDOG";1718806893;1718807173;;;"https://www.deezer.com/track/250845";
"Skinshape";"Umoja";"Sun";"2020";"LEWIS RECORDINGS";1718807167;1718807387;;"https://open.spotify.com/track/7ISuVR7cR4kjxwkF5sUTy3";;
"Paolo Fresu";"Dalla in jazz";"Caruso";"2013";"OKEH";1718807384;1718807632;"https://music.apple.com/fr/album/caruso/616813934?i=616814038&uo=4";"https://open.spotify.com/track/3jZxNCcHMbaL6SvUielhWX";;
"Arooj Aftab";"Night reign";"Saaqi (feat. Vijay Iyer)";"2024";"VERVE";1718807630;1718808032;;"https://open.spotify.com/track/0BUQnIR6u8DFHClDlruO1u";;
"The Mamas & The Papas";"16 Of Their Greatest Hits";"California dreamin'";"1966";"MCA RECORDS";1718808023;1718808181;"https://music.apple.com/fr/album/california-dreamin-single/1440795791?i=1440796325&uo=4";"https://open.spotify.com/track/63rva3TBizr6x1Yp5uwKfD";"https://www.deezer.com/track/5984642";
"Marlena Shaw";"The spice of life";"California soul";"1969";"VERVE";1718808178;1718808353;"https://music.apple.com/fr/album/california-soul/1452869043?i=1452869248&uo=4";"https://open.spotify.com/track/0OwvrdjaJOypNsNQHyBWE5";;
"Liz Lawrence";"Peanuts";"That's life";"2024";"CHRYSALIS RECORDS";1718808352;1718808536;"https://music.apple.com/fr/album/thats-life/1732706561?i=1732706794&uo=4";"https://open.spotify.com/track/1Rqzl2a5ZFwwhgcegtqUBX";;
"Slim Levy & Tribuman";"Cooking sessions";"Wunderwurst";"2022";"BAT RECORDS";1718808531;1718808747;;"https://open.spotify.com/track/3177BAxLevS5khiMMpVSp1";"https://www.deezer.com/track/1667530152";
"Finley Quaye";"Maverick a strike";"Ultra stimulation";"1997";"SONY";1718808745;1718808974;"https://music.apple.com/fr/album/ultra-stimulation/211423363?i=211423518&uo=4";"https://open.spotify.com/track/3c47awIyQnzeUtaSM8opqZ";;
"Virginie B";"Hyperboi";"Hyperboi";"2024";"BONSOUND";1718808949;1718809172;;"https://open.spotify.com/track/4iK6sJx9WZDpXjjGyjCuCp";"https://www.deezer.com/track/2805756512";
"Louis Cole";"Quality over opinion";"Not needed anymore";"2022";"BRAINFEEDER";1718809172;1718809261;;"https://open.spotify.com/track/0oItj9CkPYcBotmnFVG1Fi";;
"Cotonete";"Victoire de la musique";"O céu é preto (feat. Gystere)";"2024";"HEAVENLY SWEETNESS";1718809260;1718809674;;;;
"Jamiroquai";"High times singles (1992-2006)";"Love Foolosophy";"2002";"SONYBMG";1718809671;1718809896;;;;
"Carlos Dafe";"Brazilian disco boogie sounds /1978-1982";"Escorpiao";"1978";"FAVORITE RECORDINGS";1718809895;1718810104;;"https://open.spotify.com/track/3Noge6nIDrXhIiHfBKsmq1";"https://www.deezer.com/track/85631618";
"The Brecker Brothers";"Don't stop the music";"Squids";"1977";"ARISTA";1718810101;1718810564;;"https://open.spotify.com/track/09AAWUiARXNk8ZJuIvvwtx";;
"Weapon Of Choice";"Nutmeg party";"Uppity yuppity doolittle";"2005";"TER A TERRE";1718810550;1718810729;;;"https://www.deezer.com/track/879129432";
"Brittany Davis";"Image issues";"Sepricon";"2024";"LOOSEGROOVE RECORDS";1718810727;1718810991;;"https://open.spotify.com/track/24lQ8JtUFN5F48UnL2Udqk";;
"Femi Kuti";"Fight to win";"One day someday";"2001";"BARCLAY";1718810983;1718811352;;;;
"Daniel Villarreal";"Lados B";"Salute";"2023";"INTERNATIONAL ANTHEM";1718811349;1718811551;;"https://open.spotify.com/track/1SgosiHWcByeqMhbrNVaYa";;
"Roberta Flack";"First take";"Tryin' times";"1969";"ATLANTIC";1718811548;1718811850;"https://music.apple.com/fr/album/tryin-times/355178034?i=355178130&uo=4";"https://open.spotify.com/track/5wNo8LEPPEs9HSYh0A63CB";;
"Dr. John";"Gris-gris";"I walk on guilded splinters";"1968";"ATCO";1718811852;1718812311;;"https://open.spotify.com/track/0OSNN0ABo1HMgfGeMQ3pCr";"https://www.deezer.com/track/684730";
"Cesaria Evora";"Cesaria Evora & ...";"Moda bô";"2010";"LUSAFRICA";1718812304;1718812597;;"https://open.spotify.com/track/0x9iWR18W6rB9oOL88mYiL";;
"Molly Lewis";"Mirage";"Miracle fruit";"2022";"SECRETLY CANADIAN";1718812594;1718812835;;"https://open.spotify.com/track/7JM1c8Vn3tl00JPYLcHWN1";;
"Blind Melon";"Soak the sin";"No rain";"1992";"CAPITOL";1718812833;1718813047;;"https://open.spotify.com/track/6txWz9UapYHVxEd7dDIHXT";"https://www.deezer.com/track/3359652";
"Alain Souchon";"La vie ne vaut rien";"La vie ne vaut rien";"2001";"VIRGIN";1718813047;1718813261;"https://music.apple.com/fr/album/la-vie-ne-vaut-rien/697388450?i=697390252&uo=4";"https://open.spotify.com/track/2PQ06bEO6VKuiEsPAisJ1V";"https://www.deezer.com/track/3371741";
"Andrea Laszlo De Simone";"I nostri giorni";"I nostri giorni";"2023";"EKLER'O'SHOCK/VIRGIN";1718813259;1718813484;;;;
"Melody Gardot";"My one and only thrill";"Baby I'm a fool";"2009";"VERVE";1718813484;1718813693;;"https://open.spotify.com/track/3XZN4wXwG2o0OadHWExzPr";;
"Joe Yorke";"Noise and emptiness";"Lane walking (feat. Mike Wiley)";"2022";"RHYTHM STEADY";1718813689;1718813882;"https://music.apple.com/fr/album/lane-walking-feat-mike-wiley/1669790377?i=1669790554&uo=4";;;
"Tee See Connection";"Mostla II ( CD Promo )";"Take my breath away";"2012";"ALMOST";1718813881;1718814139;;;"https://www.deezer.com/track/608261972";
"Billie Eilish";"Hit me hard and soft";"L'amour de ma vie";"2024";"DARKROOM";1718814135;1718814468;;"https://open.spotify.com/track/6fPan2saHdFaIHuTSatORv";;
"Cousin Kula";"Vitamin D";"Summer's comin' Bébé";"2024";"RHYTHM SECTION ITNL.";1718814466;1718814764;;"https://open.spotify.com/track/7z2cOwwDHYevlI87ONKc2v";;
"Céu";"Novela";"Lustrando estrelas";"2024";"URBAN JUNGLE / ONERPM";1718814764;1718814945;;;;
"Egnoian Epps";"Bongo rock : The story of the Incredible Bongo Band";"Bongo Rock '73";"1973";"STRUT";1718814945;1718815101;;;;
"Talking Heads";"Once in a lifetime";"Once in a lifetime";"1980";"EMI";1718815100;1718815355;;"https://open.spotify.com/track/1Tr4K5MU5XYE44umXGDndd";"https://www.deezer.com/track/14618309";
"Pilou";"France chébran (French Boogie 1980 - 1985)";"Ca va";"1982";"BORN BAD RECORDS";1718815347;1718815548;;;"https://www.deezer.com/track/554447992";"https://www.youtube.com/watch?v=LyQOR7q604o"
"Escort";"Escort";"Cocaine Blues";"2012";"ESCORT RECORDS";1718815546;1718815794;;"https://open.spotify.com/track/0eFeHt3X0UmeQhw7R6hvhO";"https://www.deezer.com/track/1365266392";
"Souleance";"Beautiful";"Out of touch (feat. Kit Sebastian)";"2023";"HEAVENLY SWEETNESS";1718815598;1718815874;;;;
"Jeff Beck";"Wired";"Come dancing";"1976";"EPIC";1718815779;1718815820;;"https://open.spotify.com/track/5cAu2DK8rs1cqYfXLd4FbP";;
"Yo & The South";"Mirage";"Mirage";"2022";"AUTOPRODUCTION";1718815817;1718816058;;;;
"Mdou Moctar";"Funeral for justice";"Modern slaves";"2024";"MATADOR RECORDS";1718816058;1718816395;;"https://open.spotify.com/track/2oIqR538s8M1x0zC6ppjXZ";;
"Laurent Courthaliac Trio";"Pannonica";"Three wishes";"2013";"JAZZ VILLAGE";1718816562;1718816803;"https://music.apple.com/fr/album/three-wishes/726947281?i=726947485&uo=4";"https://open.spotify.com/track/2fGbS3KhhK5rqKx1hheedW";;
"Thelonious Monk";"Solo Monk";"Dinah (take 2)";"1964";"";1718816801;1718816930;;"https://open.spotify.com/track/1XS5vGKquDNjxU6gLQcKd2";"https://www.deezer.com/track/143359728";
"Thelonious Monk Sextet";"Monk's music";"Abide with me";"1957";"ORIGINAL JAZZ CLASSICS";1718816928;1718816979;;;;
"Barry Harris";"At the jazz workshop";"Lolita";"1986";"RIVERSIDE RECORDS";1718816978;1718817221;;;;
"Dexter Gordon";"Gettin' around";"Manha de carnaval";"1965";"BLUE NOTE";1718817212;1718817714;"https://music.apple.com/fr/album/manha-de-carnaval/699848249?i=699853226&uo=4";;;
"Yvonnick Prene & Geoffrey Keezer";"Jobim's world";"Desafinado";"2024";"SUNNYSIDE COMMUNICATIONS";1718817698;1718817932;"https://music.apple.com/fr/album/desafinado/1739449300?i=1739449578&uo=4";;;
"Robin Mansanti";"Nuit Américaine";"Stranger in paradise";"2023";"LP345";1718817927;1718818146;"https://music.apple.com/fr/album/stranger-in-paradise/1668145502?i=1668146356&uo=4";"https://open.spotify.com/track/0XyCMQ5YHc6YwH6I5FXnkX";"https://www.deezer.com/track/2125364817";
"Stephane Grappelli";"Special Stephane Grappelli 1947-1961";"Looking at You";"1989";"EMI";1718818143;1718818268;;;;
"Sviatoslav Richter";"Serge Rachmaninov et Modeste Moussorgski : Oeuvres pour piano";"Etude-tableau en ré min op 33 n°4 - pour piano";"1994";"PRAGA";1718818266;1718818454;;;;
"Duke Ellington";"The Ellington Suites";"The Queen's Suite : Sunset and the Mocking Bird";"1959";"Pablo";1718818452;1718818677;;;;
"Billie Holiday";"You go to my head";"Crazy he calls me";"2001";"DREYFUS JAZZ";1718818675;1718818859;;;;
"Luigi Trussardi";"Vendredi 14";"245";"";"ELAB";1718818857;1718819013;"https://music.apple.com/fr/album/245/168626586?i=168627502&uo=4";"https://open.spotify.com/track/5rGHJRbiQZQmTJSLB7B3uJ";"https://www.deezer.com/track/260108";
"Elisabeth Kontomanou";"Brewin' the blues";"Moanin' Low";"2008";"NOCTURNE";1718818975;1718819206;;;;
"Miles Davis Quintet";"Relaxin' with the Miles Davis quintet";"Oleo";"1987";"JAZZ WORLD COMPACT DISC";1718819197;1718819549;;;;
"The Ray Bryant Trio";"Con Alma & little Susie";"Con alma";"2012";"Fresh Sound Records";1718819546;1718819963;;;;
"Laurent Courthaliac";"At Barloyd's / CD 6 : Laurent Courthaliac";"Barloyd";"2018";"JAZZ & PEOPLE";1718819960;1718820038;;;;
"Pierrick Pedron & Gonzalo Rubalcaba";"Pédron Rubalcaba";"Si tu vois ma mère";"2023";"GAZEBO";1718820035;1718820387;;;;
"Glass Beams";"Mahal";"Mahal";"2024";"NINJA TUNE";1718820382;1718820583;;"https://open.spotify.com/track/0iiB9CYptXO5Fz728LHHsQ";;
"Jean Louis Murat";"Dolorès";"Le môme éternel";"1996";"VIRGIN";1718820580;1718820851;;;;
"Allysha Joy";"Raise up";"Raise up";"2024";"FIRST WORD RECORDS";1718820845;1718821120;;"https://open.spotify.com/track/5lXvkPqnL5fxpDdB27sYIt";;
"Clinic";"Internal wrangler";"Voodoo wop";"2000";"DOMINO RECORDING COMPANY";1718821118;1718821218;"https://music.apple.com/fr/album/voodoo-wop/306614126?i=306614127&uo=4";"https://open.spotify.com/track/4lj7sPvQBLe0vq4gPL1t9q";"https://www.deezer.com/track/4637395";
"Question Mark And The Mysterians";"96 Tears";"96 tears";"1966";"REAL GONE MUSIC";1718821217;1718821393;;;"https://www.deezer.com/track/635667832";
"Johnny Clarke";"Creation rebel";"None shall escape the judgement";"1974";"VP RECORDS / 17 NORTH PARADE";1718821391;1718821610;;;"https://www.deezer.com/track/75693357";
"Ella Fitzgerald, Joe Pass";"Speak low";"Speak Low";"1983";"PABLO";1718821606;1718821859;;"https://open.spotify.com/track/20KYffcbtlVWZURwv5ysYR";;
"CHARLES MINGUS";"QUE VIVA MINGUS";"TIJUANA GIFT SHOP";"1997";"DREYFUSJAZZ";1718821855;1718822220;;;;
"Meshell Ndegeocello";"Pour une ame souveraine (a dedication to Nina Simone)";"Nobody's fault but mine";"2012";"NAIVE";1718822232;1718822387;;;;
"THELONIOUS MONK";"MONK ON MONK";"CREPUSCULE WITH NELLY";"1997";"";1718822384;1718822676;;;;
"The Bamboos";"Hard up";"I just heard you leaving";"2021";"PACIFIC THEATRE";1718822674;1718822991;"https://music.apple.com/fr/album/i-just-heard-you-leaving/1597976681?i=1597976691&uo=4";"https://open.spotify.com/track/60tKAFPhLeMnxmxgieKjwI";"https://www.deezer.com/track/1575143052";
"Finn Rees";"Dawn is a melody";"Looking up";"2024";"MR BONGO";1718824244;1718824508;"https://music.apple.com/fr/album/looking-up/1733271604?i=1733271753&uo=4";"https://open.spotify.com/track/4G6Ki9Aoa3Xwq8RoWTNoXF";;
"India Arie";"Acoustic soul";"Strength, courage & wisdom";"2001";"MOTOWN";1718824500;1718824797;;;;
"30/70 Collective";"Elevate";"Misrepresented";"2017";"RYTHM SECTION INTERNATIONAL";1718824794;1718825053;;;;
"Brijean";"Macro";"Euphoric Avenue";"2024";"GHOSTLY INTERNATIONAL";1718825051;1718825283;"https://music.apple.com/fr/album/euphoric-avenue/1735966347?i=1735966523&uo=4";"https://open.spotify.com/track/0GQOHvIPdVWrvnII8p6OBG";;
"Izy";"Irene";"Out the door";"2021";"HOPESTREET RECORDINGS";1718825280;1718825522;"https://music.apple.com/fr/album/out-the-door/1547220998?i=1547221009&uo=4";"https://open.spotify.com/track/5MoOQuzSGwCchrT8Dhfz4J";"https://www.deezer.com/track/1195382532";
"Arkaitz Chambonnet";"Essences baroques";"Sonate en La Maj K 322 L 483 - arrangement pour guitare";"2016";"AD VITAM RECORDS";1718825520;1718825719;;;;
"Tom Ze";"Estudando o samba";"Vai (Menina amanhã de manhã)";"1976";"MR BONGO";1718825717;1718825853;"https://music.apple.com/fr/album/vai-menina-amanh%C3%A3-de-manh%C3%A3/1272259315?i=1272259457&uo=4";"https://open.spotify.com/track/6A7bFw2HCDcINCCQc8YrMb";"https://www.deezer.com/track/71565863";
"Severin";"L'amour triangulaire";"Mini-Bar";"2011";"WAGRAM";1718825850;1718825978;"https://music.apple.com/fr/album/mini-bar/438438224?i=438438234&uo=4";"https://open.spotify.com/track/7sojJr4qBueWqPPtGo8UEn";"https://www.deezer.com/track/11915144";
"Dionne Warwick";"The Golden CD Collection";"Walk on by";"1964";"BULDOG";1718825976;1718826140;"https://music.apple.com/fr/album/walk-on-by/41688495?i=41688511&uo=4";"https://open.spotify.com/track/3xsOtNxtBW0oTI1OWKAzTm";;
"Maston with L'Eclair";"Souvenir";"Les monstres";"2021";"INNOVATIVE LEISURE";1718826139;1718826277;;;;
"Vanishing Twin";"Afternoon X";"Afternoon X (radio edit)";"2023";"FIRE RECORDS";1718826272;1718826476;;;;
"The Gist";"Lounge story 3";"Love at first sight";"1981";"";1718826474;1718826697;;"https://open.spotify.com/track/0IHLBVMuMuqr3drYAvKW22";"https://www.deezer.com/track/69475765";
"Etienne Daho";"Pop satori";"Satori thème";"1986";"EMI";1718826693;1718826804;"https://music.apple.com/fr/album/satori-theme/693299663?i=693299664&uo=4";;;
"Rejoicer";"This is reasonable";"I think this is reasonable";"2024";"CIRCUS COMPANY";1718826802;1718827003;"https://music.apple.com/fr/album/i-think-this-is-reasonable/1728508288?i=1728508666&uo=4";"https://open.spotify.com/track/6EihM3b1VzDoxS1hi7gwWc";;
"Céu";"Céu";"10 contados";"2005";"O+MUSIC";1718826996;1718827201;;;;
"Souleance";"Beautiful";"Out of touch (feat. Kit Sebastian)";"2023";"HEAVENLY SWEETNESS";1718827214;1718827493;;;;
"Har Mar Superstar";"Bye bye 17";"Prisoner";"2013";"CULT RECORDS";1718827490;1718827693;;"https://open.spotify.com/track/0B9ocbxpcwlzoML0xBeXF1";;
"Dashiell Hedayat";"Obsolete";"Chrysler";"1971";"WMD";1718827692;1718828091;"https://music.apple.com/fr/album/chrysler/74429270?i=74429223&uo=4";;;
"Count Basie";"Les trésors du Jazz 1937 / 1938 - Vol. 1";"Topsy";"1937";"CHANT DU MON";1718828086;1718828272;;;"https://www.deezer.com/track/101020384";
"S.Mos";"S-Mos : Hip hop and jazz mixed up";"Consecutive seconds";"2010";"MUSICAST";1718828273;1718828505;;;;
"Alogte Oho & His Sounds Of Joy";"O yinne !";"La ka ba'a";"2023";"PHILOPHON";1718828502;1718828753;"https://music.apple.com/fr/album/la-ka-baa/1681262762?i=1681262764&uo=4";"https://open.spotify.com/track/1Y62CbvptkVHpq6OsmFceu";"https://www.deezer.com/track/2233142567";
"Orange Juice";"You Can't Hide Your Love Forever";"Three cheers for our side";"1982";"DOMINO RECORDING COMPANY";1718828751;1718828920;"https://music.apple.com/fr/album/three-cheers-for-our-side/1183406386?i=1183407107&uo=4";"https://open.spotify.com/track/04WaK7Q70OPNlq1C70Bqfy";;
"The Gladiators";"Génération reggae";"Stick a bush";"1978";"VIRGIN";1718828918;1718829058;"https://music.apple.com/fr/album/stick-a-bush/723613026?i=723613308&uo=4";;;
"Itzhak Ventura";"Ein-sof";"Zeybek";"2024";"RAW TAPES RECORDS";1718829064;1718829363;;"https://open.spotify.com/track/4yku3FLTYhd3Az6O2ci05g";;
"Superbravo";"Sentinelle";"Dans nos loups";"2019";"FRACA";1718829353;1718829563;;;;
