"Artist";"Album";"Song";"Year";"Label";"start";"end";"itunes";"deezer";"spotify";"youtube"
"Thee Sinseers";"Sinseerly yours";"Hold on";"2024";"COLEMINE RECORDS";1719058521;1719058800;;"https://www.deezer.com/track/2581056322";"https://open.spotify.com/track/2SQvpMc2Eyl3LKfYYUIHkB";
"Claude Ciari";"Les années chanson";"There's always something there to remind me";"";"EMI";1719058798;1719058962;"https://music.apple.com/fr/album/theres-always-something-there-to-remind-me/690770860?i=690771093&uo=4";;"https://open.spotify.com/track/4rkTvcfgUSWvlhlSLaTlxO";
"Stonewall Jackson";"The essential Stonewall Jackson";"Why I'm walkin'";"1959";"COLUMBIA NASHVILLE LEGACY";1719058959;1719059069;"https://music.apple.com/fr/album/why-im-walkin/1435766561?i=1435766580&uo=4";;"https://open.spotify.com/track/0enAdFbKKQlQPlHBix6E1m";
"M. Ward";"Hold time";"One hundred million years";"2009";"4AD";1719059068;1719059196;"https://music.apple.com/fr/album/one-hundred-million-years/303547006?i=303547026&uo=4";;"https://open.spotify.com/track/3gitzojqVRmPbZeJfhj8UY";
"Louis Matute";"Small variations from the previous day";"Forever (feat. Lea Maria Fries)";"2024";"NEUKLANG / BAUER STUDIOS GMBH";1719059192;1719059423;"https://music.apple.com/fr/album/forever-feat-lea-maria-fries/1722097157?i=1722097372&uo=4";;;
"Magdalena Kozena";"Magdalena Kozena interprète des airs d'Opéras d'Antonio Vivaldi";"La verità in cimento RV 739 : Solo quella guancia bella Air deRosane";"2009";"ARCHIV PRODUKTION";1719059419;1719059589;;;;
"Josephine Baker";"Marchande de bonheur";"Le marchand de bonheur";"1960";"RCA";1719059587;1719059741;;"https://www.deezer.com/track/1636338502";;
"Michael Kamen";"Brazil (film)";"Central services / the office";"1985";"MILAN";1719059737;1719059836;;;;
"Gregory Porter";"Liquid spirit";"Lonesome lover";"2013";"BLUE NOTE";1719059836;1719060022;;;"https://open.spotify.com/track/16ozuGb2UB8ERRwmKrQLGn";
"Jorja Smith";"BOF TV / The Eddy";"Kiss me in the morning (feat. Jorja Smith)";"2020";"ARISTA RECORDS";1719060021;1719060192;;;"https://open.spotify.com/track/4IAqjZmjlOMQGsDyuiXA4d";
"Ruby Wood";"Sincerely";"Let Him Go";"2023";"FIRST WORD RECORDS";1719060190;1719060425;;"https://www.deezer.com/track/2419076915";"https://open.spotify.com/track/1Jw6syQeAdjHLCzjkL5uQd";
"Jgrrey";"If not now ?";"Superrfly";"2023";"PACE";1719060422;1719060575;"https://music.apple.com/fr/album/superrfly/1698148275?i=1698148494&uo=4";"https://www.deezer.com/track/2371032245";"https://open.spotify.com/track/1zUTgXHTArKPXhxykmRy0X";
"Pete Rock";"NY's finest (Instrumentals)";"The PJ's (Instrumental)";"2016";"NATURE SOUNDS";1719060573;1719060833;;;;
"The Lollipops";"Harbour boat trips / Vol. 2";"Naked when you come";"2018";"HFN MUSIC";1719060747;1719060905;;;;
"Leonie";"FIP sacré français !";"En Alabama";"1971";"WAGRAM MUSIC";1719060903;1719061031;;"https://www.deezer.com/track/141168251";;
"The Monkees";"Pisces, Aquarius, Capricorn & Jones Ltd.";"The door in to summer";"1967";"RCA";1719061028;1719061193;;;;
"Rogerio Duprat";"La banda tropicalista do Duprat";"Honey - summer rain";"1968";"EMARCY RECORDS";1719061191;1719061398;;;;
"Belle And Sebastian";"The boy with the arab strap";"Dirty dream number two";"1998";"DELABEL";1719061395;1719061648;"https://music.apple.com/fr/album/dirty-dream-number-two/516530719?i=516530781&uo=4";"https://www.deezer.com/track/17914666";"https://open.spotify.com/track/2lSPUbb5lPPIHyzS9jETj3";
"Kate Bush";"The whole story";"Cloudbusting";"1985";"EMI";1719061645;1719061952;"https://music.apple.com/fr/album/cloudbusting/1675375084?i=1675375378&uo=4";;"https://open.spotify.com/track/373vZ0g1dpWaUcrbh0WKhd";
"Dezron Douglas & Brandee Younger";"Force majeure";"This woman's work";"2020";"INTERNATIONAL ANTHEM";1719061951;1719062210;"https://music.apple.com/fr/album/this-womans-work/1536056185?i=1536056414&uo=4";;;
"Rolando Villazon";"Serenata latina";"La bikina - arrangement pour ténor et harpe";"2020";"DGG";1719062209;1719062392;;;;
"McKinley Dixon";"For my mama and anyone who look like her";"Mama's home (feat. Alfred.)";"2021";"SPACEBOMB RECORDS";1719062388;1719062710;"https://music.apple.com/fr/album/mamas-home-feat-alfred/1551374275?i=1551374285&uo=4";"https://www.deezer.com/track/1226609002";;
"Karate Boogaloo";"Hold your horses";"One hand one bounce";"2024";"COLEMINE RECORDS";1719062708;1719062954;"https://music.apple.com/fr/album/one-hand-one-bounce/1726622737?i=1726622982&uo=4";;"https://open.spotify.com/track/3c0XtaAe1gJBsorWC9jYVG";
"Yo & The South";"Mirage";"Mirage";"2022";"AUTOPRODUCTION";1719062949;1719063190;;;;
"Chico Buarque";"Chico Buarque de Hollanda Vol.1";"Juca";"1966";"UNIVERSAL MUSIC (LABEL & DISTRIBUTEUR)";1719063189;1719063294;"https://music.apple.com/fr/album/juca/349769419?i=349769565&uo=4";"https://www.deezer.com/track/11059202";"https://open.spotify.com/track/1ZCAUCIAuXS10c3sqoY66X";
"NCY Milky Band";"Loco burn ad (feat. Sr. Tumbao & Cotchei)";"Loco burn ad (feat. Sr. Tumbao & Cotchei)";"2022";"BMM RECORDS";1719063293;1719063431;;;;
"Shay Hazan";"Wusul";"Shimo kitazawa";"2024";"BATOV RECORDS";1719063431;1719063644;;;"https://open.spotify.com/track/5XUqxTnE1HKtaSUt1z8YAx";
"Unessential Oils";"Unessential oils";"Suds";"2024";"SECRET CITY RECORDS";1719063639;1719063797;;;"https://open.spotify.com/track/1fNE3dFqRRUkaG4hh4uXHV";
"Alain Bashung";"Covers";"Le sud";"2005";"BARCLAY";1719063795;1719064083;"https://music.apple.com/fr/album/le-sud/1442929914?i=1442931383&uo=4";"https://www.deezer.com/track/7600505";"https://open.spotify.com/track/3GzDbT4vfdrckUuIZeYNfb";
"Nino Ferrer";"Nino and radiah et le sud 1974 / Suite en oeuf 1975";"Southern feeling";"1974";"BARCLAY";1719064080;1719064277;;;;
"Mary Lou Williams";"Mary Lou Williams  / 1953-1954";"Chicka boom blues";"1953";"CLASSICS RECORDS";1719064271;1719064462;;"https://www.deezer.com/track/1909581077";;
"Balaphonics";"Spicy boom boom";"Spicy boom boom (feat. Kandy Guira)";"2021";"VLAD PRODUCTIONS";1719064462;1719064709;"https://music.apple.com/fr/album/spicy-boom-boom-feat-kandy-guira/1557770904?i=1557770908&uo=4";;;
"Janko Nilovic";"La guepe";"Atchika boum";"1971";"PULP FLAVOR";1719064708;1719064844;;;;
"Les Ventura";"Les Ventura chantent Charles Trenet";"Boum";"1962";"VERSAILLES";1719064844;1719064962;;"https://www.deezer.com/track/348748051";;
"Les Agamemnonz";"Amateurs";"Les conseils de la fée des Lilas";"2021";"HI-TIDE RECORDINGS";1719064958;1719065130;"https://music.apple.com/fr/album/les-conseils-de-la-fee-des-lilas/1567659361?i=1567659618&uo=4";;"https://open.spotify.com/track/4DzphWhSZdZ4KgeMWFs8X6";
"Illuminati Hotties";"Can't be still";"Can't be still";"2024";"HOPELESS RECORDS";1719065126;1719065304;"https://music.apple.com/fr/album/cant-be-still/1739861185?i=1739861190&uo=4";"https://www.deezer.com/track/2739648911";"https://open.spotify.com/track/6XUTviMKLT68nRa3Sowgn2";
"Elvis Presley";"The sun sessions";"I love you because (version 1)";"1973";"RCA";1719065304;1719065470;;;;
"Darondo";"Listen to my song : the music city sessions";"Didn't I";"1973";"ACE RECORDS";1719065466;1719065672;;;;
"John Zorn";"The dreamers";"Forbidden Tears";"";"TZADIK";1719065671;1719065856;"https://music.apple.com/fr/album/forbidden-tears/1189743441?i=1189743451&uo=4";;"https://open.spotify.com/track/7rDZDHGn6YnlrCrW5AsrEq";
"Iamddb";"Rasta pasta (feat. Masego)";"Rasta pasta (feat. Masego)";"2024";"WAEV ENTERTAINMENT";1719065854;1719066102;;;;
"Morcheeba";"Big calm";"The sea";"1998";"CHINA RECORDS";1719066099;1719066444;;"https://www.deezer.com/track/750460";"https://open.spotify.com/track/7MRI6ZNv3neLVYy2kQ91nQ";
"Orchestre Des Pays De Savoie";"Elgar Neruda et Dvorak : Sérénades et concerto pour trompette";"Concerto en Mi bémol Maj : Largo - pour trompette et orchestre";"2014";"INDESENS";1719066438;1719066706;;;;
"Nat King Cole";"Cole Espanol";"Suas maos";"1958";"CAPITOL";1719066704;1719066842;;;;
"Sophye Soliveau";"Initiation";"Can't sleep";"2024";"AUTOPRODUCTION";1719066841;1719067115;;;;
"Anja Lauvdal";"From a story now lost";"Mother";"2022";"SMALLTOWN SUPERSOUND";1719067104;1719067219;;"https://www.deezer.com/track/1900792457";"https://open.spotify.com/track/4AnIXxxVHp6GQ0DlQevaLD";
"Eels";"Daisies of the galaxy";"Flyswatter";"2000";"DREAMWORKS";1719067215;1719067410;;;"https://open.spotify.com/track/4WFNb2UhW5E5qxHGsgebuQ";
"Mobb Deep";"Hell on earth";"Hell on earth (Front lines)";"1996";"LOUD RECORDS";1719067409;1719067683;"https://music.apple.com/fr/album/hell-on-earth-front-lines/293069191?i=293069425&uo=4";;"https://open.spotify.com/track/1RjU7UhRICmdFPKxCucLgq";
"Melissa Laveaux";"Mama forgot her name was miracle";"Tears";"2022";"Twanet";1719067682;1719067778;;;"https://open.spotify.com/track/5s3nnFRKJ4IfQg8HEExJkZ";
"Jeremiah Chiu";"In electric time";"Seawater Swell";"2024";"INTERNATIONAL ANTHEM";1719067775;1719067976;;"https://www.deezer.com/track/2421932715";;
"Yukihiro Takahashi";"Saravah !";"C'est si bon";"1978";"WE WANTS SOUND";1719067974;1719068166;;"https://www.deezer.com/track/751159372";;
"Motel Club";"Motel Club";"La Plage";"2022";"LA RUCHE LE LABEL";1719068165;1719068425;"https://music.apple.com/fr/album/la-plage/1620911101?i=1620911104&uo=4";"https://www.deezer.com/track/1366679652";"https://open.spotify.com/track/4m1ozM0WUV2aAoGAZ8Fbto";
"The Nightstalkers";"Soulgroove '66 pt. 1 / Soulgroove '66 pt. 2";"Soulgroove '66 pt. 2 (Instrumental)";"2021";"SOUL MESSIN' RECORDS";1719068424;1719068689;;;;
"Bobby Darin";"Work song / Since you been gone";"Work song";"1963";"CAPITOL";1719068687;1719068897;;;;
"J. Bernardt";"Contigo";"Contigo";"2024";"PIAS";1719068892;1719069110;;"https://www.deezer.com/track/2660911212";"https://open.spotify.com/track/66BiFeigOi2Y6mDCCvvNVw";
"Billie Eilish";"Hit me hard and soft";"Lunch";"2024";"DARKROOM";1719069107;1719069284;"https://music.apple.com/fr/album/lunch/1739659134?i=1739659140&uo=4";;"https://open.spotify.com/track/629DixmZGHc7ILtEntuiWE";
"Satellite Jockey";"Plays music !";"Moonlight walk";"2024";"ANOTHER RECORD";1719069284;1719069400;"https://music.apple.com/fr/album/moonlight-walk/1723859973?i=1723860529&uo=4";;"https://open.spotify.com/track/4jbTQuQpOR89kYwT8PbPjL";
"Trio Mocoto";"Black Rio / Brazil soul power 1971-1980 / Compiled by DJ Cliffy";"Nago";"2002";"STRUT";1719069399;1719069613;;;;
"Gerd Michaelis Chor";"Amiga a go-go";"Es bleibt die sonne";"1974";"BMG";1719069610;1719069810;;"https://www.deezer.com/track/71276755";;
"Crumb";"Amama";"Amama";"2024";"CRUMB RECORDS";1719069807;1719069996;;;"https://open.spotify.com/track/2v0M1pCugLIImmFGZNkydS";
"Forever Pavot &xp";"Forever XP";"The turkey bag diaries (instrumental)";"2024";"BMM RECORDS";1719069995;1719070200;;;;
"The Rolling Stones";"Forty licks";"Gimme shelter";"1969";"VIRGIN";1719070195;1719070465;"https://music.apple.com/fr/album/gimme-shelter/1440764786?i=1440765880&uo=4";"https://www.deezer.com/track/9914834";"https://open.spotify.com/track/6H3kDe7CGoWYBabAeVWGiD";
"Robert Finley";"Black bayou";"Gospel blues";"2023";"EASY EYE SOUND RECORDS";1719070461;1719070627;"https://music.apple.com/fr/album/gospel-blues/1690467670?i=1690467918&uo=4";"https://www.deezer.com/track/2506779321";"https://open.spotify.com/track/5xOrK0PP7jJOL8DzojaX1p";
"Malka Family";"Super lune";"Blue funk";"2021";"SHABSHAL";1719070621;1719070838;;;"https://open.spotify.com/track/56Udp2YLyY9Rr3E8EI5Y9Y";
"Moods";"Music ruined my life";"Ecstasy";"2021";"BOOGIE ANGST";1719070838;1719071046;;;"https://open.spotify.com/track/5UIxJ8XGU43aiagLcSnusT";
"Benny Sings";"City pop";"Not enough";"2019";"STONES THROW";1719071044;1719071221;;;"https://open.spotify.com/track/3f8PxjyzGScfVlfYPXCLSP";
"Donna Blue";"Into the realm of love";"The hourglass";"2024";"SNOWSTAR RECORDS";1719071209;1719071410;"https://music.apple.com/fr/album/the-hourglass/1727743453?i=1727743759&uo=4";;"https://open.spotify.com/track/4KEGoaPWJ9SYdsyuR4NiRE";
"Sly & The Family Stone";"There's a riot goin' on";"Spaced cowboy";"1971";"EPIC";1719071405;1719071641;;"https://www.deezer.com/track/549584";"https://open.spotify.com/track/170vA90PMD8UK1Vkx7G2LP";
"Orchestre Symphonique National Tcheque";"Morricone 60";"The man with the harmonica (de Il était une fois dans l'ouest)";"2016";"DECCA / UNIVERSAL";1719071630;1719071836;;;;
"Jon Batiste";"We are";"Adulthood (feat. Hot 8 Brass Band)";"2021";"VERVE";1719071834;1719072056;"https://music.apple.com/fr/album/adulthood-feat-hot-8-brass-band/1582653750?i=1582653874&uo=4";;;
"Dekker";"Slow reveal V1";"Tethered, wrapped around";"2020";"B DEKKER RECORDS";1719072053;1719072247;;;"https://open.spotify.com/track/3GVmuXATyp9JAiAcwASlTJ";
"Devendra Banhart";"Nino rojo";"Owl eyes";"2004";"YOUNG GOD RECORDS";1719072242;1719072406;;;"https://open.spotify.com/track/66JBX1WtJEqEXUs7VfftLG";
"Apelsin";"Anima pop";"Is the earth round : Home";"2023";"RAADIO KOHILA RECORDS";1719072404;1719072528;;;;
"Brigitte Bardot";"Initiales BB";"Harley davidson";"1967";"MERCURY";1719072526;1719072674;;"https://www.deezer.com/track/1101462";;
"Personal Trainer";"Still willing";"Intangible";"2024";"BELLA UNION";1719072673;1719072849;;"https://www.deezer.com/track/2748598161";"https://open.spotify.com/track/37AHx5plFCTjUyahG4pcgQ";
"Lenny Kravitz";"Mama Said [21st Anniversary Deluxe Edition] CD 1";"Stop draggin' around";"1991";"VIRGIN";1719072846;1719072997;;"https://www.deezer.com/track/3151236";"https://open.spotify.com/track/4UeM5va3UhQ5hRsiW8F2Di";
"Scary Goldings";"The ego trap";"Plant bass diet";"2019";"SCARY POCKETS";1719072993;1719073201;"https://music.apple.com/fr/album/plant-bass-diet/1544546976?i=1544546982&uo=4";"https://www.deezer.com/track/1175071232";"https://open.spotify.com/track/7sUbvXZhzEtx19YfofQuXb";
"The Soul Seeders";"Gentleman Jealous Type";"Gentleman Jealous Type";"2024";"LOVEMEDO RECORDS";1719073199;1719073424;;;"https://open.spotify.com/track/1coiK57YKXXsVK29qMfeEk";
"Ebo Taylor";"Yen ara";"Aboa kyirbin";"2018";"MR BONGO";1719073421;1719073727;;;"https://open.spotify.com/track/07EDEiPEV8RD8m3HFD2oSa";
"Red Hot Chili Peppers";"Blood sugar sex magik";"If you have to ask";"1991";"WARNER";1719073725;1719073942;;;"https://open.spotify.com/track/2R6go62CuxqqX0w1TgXxes";
"Cosmic Analog Ensemble";"Expo botanica";"Ever so slightly";"2022";"HISSTOLOGY RECORDS";1719073940;1719074168;"https://music.apple.com/fr/album/ever-so-slightly/1619525090?i=1619526195&uo=4";;"https://open.spotify.com/track/4TAQ0yGYd2oX7AsJ3w7F5T";
"Sebastien Tellier";"Portés par le vent";"Portés par le vent";"2022";"BECAUSE MUSIC";1719074168;1719074328;"https://music.apple.com/fr/album/port%C3%A9s-par-le-vent-extended/1609479810?i=1609480319&uo=4";"https://www.deezer.com/track/1651798622";"https://open.spotify.com/track/69M1U4ZtJsLQrNla1EDj0J";
"Dope Lemon";"Kimosabe";"Give me that fire";"2023";"BMG";1719074325;1719074549;;;"https://open.spotify.com/track/6B59ymbbko8SvrKfv26X7l";
"Arooj Aftab";"Night reign";"Last night (reprise) (feat. Cautious Clay, Kaki King, Maeve Gilchrist)";"2024";"VERVE";1719074543;1719074845;;;;
"Andrew Bird";"Outside problems";"Mancey";"2023";"LOMA VISTA RECORDINGS";1719074839;1719074998;;;"https://open.spotify.com/track/0ruUy4l849hh85BBvn34Y8";
"Brittany Howard";"What now";"I don't";"2023";"BRITTANY HOWARD PS - ISLAND";1719074996;1719075199;;"https://www.deezer.com/track/2645821042";;
"Jimi Hendrix";"Cornerstones 1967-1970";"Hey Joe";"1966";"POLYDOR";1719075184;1719075388;;"https://www.deezer.com/track/4969003";;
"Canned Heat";"The best of";"Amphetamine Annie";"1968";"EMI";1719075387;1719075597;;;"https://open.spotify.com/track/3IJoMxTk0IU3HN4Im7u6tr";
"Matt Dennis";"Welcome Matt";"Your Family";"1955";"JASMINE RECORDS";1719075661;1719075852;;"https://www.deezer.com/track/514557582";;
"Oscar Peterson Trio";"Jazz Magazine-Jazzman / L'âge d'or du jazz";"Angel eyes";"1954";"WAGRAM MUSIC";1719075852;1719076027;"https://music.apple.com/fr/album/angel-eyes/931954633?i=931954658&uo=4";;;
"Samara Joy";"Samara Joy";"Everything happens to me";"2021";"WHIRLWIND RECORDS";1719076026;1719076250;"https://music.apple.com/fr/album/everything-happens-to-me/1616970429?i=1616970431&uo=4";"https://www.deezer.com/track/1699565307";"https://open.spotify.com/track/44DiSGodp1YooCyJfI2aeQ";
"Nina Simone";"The complete 1955-1959";"Can't get out of this mood";"1959";"CHANT DU MONDE";1719076248;1719076399;"https://music.apple.com/fr/album/cant-get-out-of-this-mood/1189979055?i=1189979339&uo=4";;"https://open.spotify.com/track/5vMmViMrdHUobvTaHuPcTU";
"Alvin Queen Trio";"Feeling good";"Feeling good";"2024";"STUNT RECORDS";1719076399;1719076631;;;"https://open.spotify.com/track/7llhQCc23iw9qPbfKXumEX";
"Sarah Vaughan";"The very best of Sarah Vaughan";"Great day";"1961";"PARLOPHONE UK";1719076627;1719076762;"https://music.apple.com/fr/album/great-day/690936920?i=690937238&uo=4";;;
"Zara Mcfarlane (Compositeur, Chant)";"Sweet Whispers : Celebrating Sarah Vaughan";"Sweet Whispers";"2024";"ETERNAL";1719076762;1719076913;"https://music.apple.com/fr/album/sweet-whispers/1737233503?i=1737233937&uo=4";;"https://open.spotify.com/track/5zStjAtcxUekmShJIXEgRO";
"Jeremy Pelt";"Tomorrow's Another Day";"People";"2024";"HIGHNOTE RECORDS";1719076912;1719077104;"https://music.apple.com/fr/album/people/1727635435?i=1727635645&uo=4";"https://www.deezer.com/track/2636091312";"https://open.spotify.com/track/7KuykhZrqAUtYHI2nLd4to";
"Barbra Streisand";"Live at The Bon Soir";"Keepin' out of mischief now";"1962";"COLUMBIA";1719077101;1719077215;;"https://www.deezer.com/track/1029444";;
"Hamilton De Holanda & Gonzalo Rubalcaba";"Collab";"Don't you worry 'bout a thing";"2024";"SONY";1719077213;1719077548;;;;
"Toku";"Bestoku";"Golden lady";"2003";"SONY";1719077541;1719077899;"https://music.apple.com/fr/album/golden-lady/1550902475?i=1550902906&uo=4";;"https://open.spotify.com/track/5qDPinLDbmDoDOi5OtSNj1";
"Robinson Khoury";"Mÿa";"Qana (feat. Lynn Adib)";"2024";"KOMOS";1719077895;1719078115;"https://music.apple.com/fr/album/q%C4%81n%C4%81-feat-lynn-adib/1735542531?i=1735543889&uo=4";;;
"Julius Rodriguez";"Evergreen";"Run to it (the cp song)";"2024";"VERVE";1719078113;1719078424;"https://music.apple.com/fr/album/run-to-it-the-cp-song/1742244703?i=1742245096&uo=4";"https://www.deezer.com/track/2836099582";"https://open.spotify.com/track/6Lb7lH15OsyGlwmmjaAVz8";
"Dr. John";"Tango palace";"Louisiana lullabye";"1979";"AM RECORDS";1719078422;1719078660;"https://music.apple.com/fr/album/louisiana-lullabye/1472558788?i=1472559260&uo=4";;"https://open.spotify.com/track/4uEkWZoTM8GajzfWEUZ0tF";
"Ray Barretto";"Homage to Art";"Frère Jacques";"2002";"NIGHT BIRD MUSIC";1719078659;1719078995;"https://music.apple.com/fr/album/fr%C3%A8re-jacques/129012468?i=129012595&uo=4";"https://www.deezer.com/track/244957";;
"Francois Rilhac";"It's only a paper moon";"La mère Michel";"1986";"BLACK AND BLUE";1719078991;1719079180;;;;
"Joe Webb";"Set";"Macdo no show";"2024";"Edition Records";1719079178;1719079383;;"https://www.deezer.com/track/2742322961";"https://open.spotify.com/track/61p1wRi98QgCffYxTkMOeQ";
"Akira Kosemura";"BOF / Rudy";"Asleep";"2023";"SCHOLE RECORDS";1719079381;1719079467;;;"https://open.spotify.com/track/48pBd8Ed2egyZMWKdtWoWm";
"Black Flower";"Magma";"Morning in the jungle (feat. Meskerem Mees)";"2021";"SDBAN ULTRA RECORDS";1719079463;1719079805;;;;
"Carolyn Franklin";"The vibe / Ultimate rare grooves series / Vol2";"Sunshine holiday";"1973";"RCA";1719079772;1719079897;;;;
"BadBadNotGood";"Mid spiral : Chaos";"Take Me With You";"2024";"XL RECORDINGS";1719079895;1719080091;"https://music.apple.com/fr/album/take-me-with-you/1755430264?i=1755430536&uo=4";"https://www.deezer.com/track/2874834022";"https://open.spotify.com/track/5JEGT4WASreeZ1CUl7Uduc";
"Little Dragon";"Slugs of love";"Slugs of Love";"2023";"NINJA TUNE";1719080087;1719080329;"https://music.apple.com/fr/album/slugs-of-love/1680738320?i=1680738327&uo=4";;"https://open.spotify.com/track/1yiLwdxz2gVjksCwQI7yjN";
"Nickodemus";"Sun people";"The love feeling";"2009";"ESL MUSIC";1719080324;1719080699;"https://music.apple.com/fr/album/the-love-feeling/1572619748?i=1572619803&uo=4";;"https://open.spotify.com/track/0wnGceiemE6RJpSfBuKImV";
"Slum Village";"Dillanthology vol. 1";"Fall In Love";"1999";"RAPSTER RECO";1719080695;1719080882;;"https://www.deezer.com/track/133545138";;
"Dj Day";"The day before";"Lovebug";"2007";"MELTING POT";1719080881;1719081045;;;;
"DJ Harrison";"Shades of yesterday";"L'anthropofemme";"2024";"STONES THROW RECORDS";1719081043;1719081230;;;"https://open.spotify.com/track/5LDkPdCtlZpf5gWsFjghri";
"Les Roche Martin";"L'intégrale et voila ! / Vol.1 : Premières chansons 1967 - 1970";"Nathalie's blues";"1967";"WARNER MUSIC FRANCE";1719081227;1719081366;;;;
"Alton Ellis";"Arise black man 1968 - 1978";"Sun of man";"1974";"MOLL-SELEKTA";1719081363;1719081524;;"https://www.deezer.com/track/1023489092";;
"Ziggy Marley";"Family time";"This train with Willie Nelson";"2009";"TUFF GONG";1719081518;1719081735;;;;
"Oldham Andrew Orchestra";"The Rolling Stones Songbook /version instrumentale des hits";"Play with fire";"1966";"DECCA";1719081629;1719081765;;;;
"Guy Farley";"B.O.F. / Christmas miracle of Jonathan toomey";"Old blue";"2007";"MOVIESCORE M";1719081731;1719081825;"https://music.apple.com/fr/album/old-blue/1553349417?i=1553349546&uo=4";;"https://open.spotify.com/track/0wHTcOtYGnGh9Y4DcNx4sf";
"Lisa Leblanc";"Chiac disco";"Tite gêne";"2022";"BONSOUND";1719081823;1719082043;;;"https://open.spotify.com/track/6sEPBG8fVfrqxyN0lrz7x0";
"Hot Chip";"Hot Chip Vs William Onyeabor";"Atomic Bomb (Full Version)";"2014";"LUAKA BOP";1719082041;1719082472;;;;
"River Tiber";"Peace";"Peace";"2023";"RIVER TIBER";1719082457;1719082617;"https://music.apple.com/fr/album/peace/1723021253?i=1723021255&uo=4";;"https://open.spotify.com/track/18Fo0zC23cPCGOd5zw5dCk";
"Nina Simone";"Tell it like it is";"Peace of mind";"1968";"SONY";1719082618;1719082774;"https://music.apple.com/fr/album/peace-of-mind-remastered/518083955?i=518084683&uo=4";;;
"Yin Yin";"Mount Matsu";"The year of the rabbit";"2024";"GLITTERBEAT";1719082774;1719083009;;"https://www.deezer.com/track/2531107631";"https://open.spotify.com/track/5fs0RkEEaRSpWp845ld6JO";
"Selda";"Selda";"Yaz Gazeteci Yaz";"1976";"FINDERS KEEPERS RECORDS";1719083005;1719083169;;;;
"Kendra Morris";"Banshee";"Waiting";"2013";"NAIVE";1719083165;1719083409;;;"https://open.spotify.com/track/1zRTYzkyEdkg0omjb7abNa";
"Baxter Dury";"Happy soup";"Claire";"2011";"REGAL";1719083398;1719083614;"https://music.apple.com/fr/album/claire/693419923?i=693419926&uo=4";"https://www.deezer.com/track/13488849";"https://open.spotify.com/track/0L6jioMhnY147bVXMNFH5P";
"Clairo";"Sexy to someone";"Sexy to someone";"2024";"CLAIRO RECORDS";1719083614;1719083821;;"https://www.deezer.com/track/2759124471";"https://open.spotify.com/track/2Nq4SFbvYYZa8AF7lD7CWU";
"Tour-Maubourg";"Spaces of silence";"La péruvienne";"2023";"PONT NEUF RECORDS";1719083817;1719083970;;;"https://open.spotify.com/track/2FpKvbKeqbzFu6Z2pAXhTG";
"Alice Phoebe Lou";"Shelter";"Shelter";"2023";"AUTOPRODUCTION";1719083968;1719084165;"https://music.apple.com/fr/album/shelter/1691149588?i=1691149601&uo=4";;"https://open.spotify.com/track/6OvAFU5qsu1BjBxY8IjtkU";
"Deirdre Wilson Tabac";"The vibe - the ultimate rare grooves series Vol 6";"Get Back";"1970";"BODEGA";1719084161;1719084306;;;;
"Nancy Holloway";"La collection sixties des ep's français / 1962-1966";"Prend tes clés";"";"UNIVERSAL";1719084303;1719084465;;;;
"Ali Danel";"En liberté";"Equinoxe tropicale";"2018";"LA SOUTERRAINE";1719084465;1719084652;"https://music.apple.com/fr/album/equinoxe-tropicale/1420963483?i=1420963497&uo=4";"https://www.deezer.com/track/536182542";"https://open.spotify.com/track/54YPqgAzvB1cQZWYN6BBEw";
"Joao Selva";"Navegar";"Navegar";"2021";"UNDERDOG RECORDS";1719084642;1719084892;"https://music.apple.com/fr/album/navegar/1552254616?i=1552254617&uo=4";"https://www.deezer.com/track/1237110842";"https://open.spotify.com/track/2P9049oR2UeAP71sdA2ZQk";
"Joao Donato";"Quem é quem";"Chorou, chorou";"1973";"EMI MUSIC BRASIL";1719084891;1719085051;"https://music.apple.com/fr/album/chorou-chorou/1442636237?i=1442636444&uo=4";;;
"Liam Bailey";"Zero grace";"Canary in the coal mine";"2024";"BIG CROWN RECORDS";1719085050;1719085241;"https://music.apple.com/fr/album/canary-in-the-coal-mine/1714807132?i=1714807551&uo=4";"https://www.deezer.com/track/2525489001";"https://open.spotify.com/track/2KX1J8Ki965JxVdTm4qmvW";
"Lauryn Hill";"The miseducation of Eunice Waymon";"Take it easy";"2018";"AMERIGO GAZAWAY";1719085240;1719085517;;;;
"Guts";"Open Wide (CD Promo Fip)";"Fuck the Luxury Life, I Want a Dream Life";"2014";"HEAVENLY SWEETNES";1719085512;1719085622;"https://music.apple.com/fr/album/fuck-the-luxury-life-i-want-a-dream-life/915741517?i=915743119&uo=4";"https://www.deezer.com/track/84776243";"https://open.spotify.com/track/7IVyqpoYSfF0RbXF1EF9M0";
"Allysha Joy";"Torn : Tonic";"Still dreaming (feat. Rara Zulu)";"2022";"FIRST WORD RECORDS";1719085620;1719085882;"https://music.apple.com/fr/album/still-dreaming-feat-rara-zulu-shy-one-remix/1646065818?i=1646065820&uo=4";;;
"Ruti";"Lungs";"Bubblehouse bounce";"2024";"PMR RECORDS";1719085881;1719086103;;;;
"Oldham Andrew Orchestra";"The Rolling Stones Songbook /version instrumentale des hits";"Play with fire";"1966";"DECCA";1719085899;1719086035;;;;
"Metronomy";"Contact high (feat. Miki & Faux Real)";"Contact high (feat. Miki & Faux Real)";"2024";"NINJA TUNE";1719086102;1719086283;;;;
